schidkn,pscore,classid,cs,female,nwhite,n
52,20.09177,15300.0,13.0,0.0,0.0,1.0
22,7.2893014,6422.0,20.0,0.0,1.0,1.0
54,19.079426,15900.0,15.0,0.0,0.0,1.0
33,14.888067,9630.0,16.0,0.0,1.0,1.0
33,6.844857,9700.0,26.0,0.0,1.0,1.0
56,13.8139925,16550.0,15.0,1.0,0.0,1.0
62,11.875721,18300.0,17.0,0.0,0.0,1.0
22,7.801647,6422.0,20.0,0.0,1.0,1.0
22,13.8139925,6422.0,20.0,0.0,1.0,1.0
75,27.116463,22367.0,24.0,0.0,0.0,1.0
66,25.974487,19758.0,22.0,0.0,1.0,1.0
7,37.906586,1904.0,14.0,0.0,0.0,1.0
56,20.09177,16700.0,23.0,0.0,0.0,1.0
57,9.560906,16900.0,19.0,0.0,1.0,1.0
4,21.258438,1200.0,24.0,0.0,0.0,1.0
37,16.993004,10834.0,16.0,1.0,0.0,1.0
32,6.159672,9536.0,22.0,0.0,1.0,1.0
16,12.807819,4714.0,26.0,0.0,1.0,1.0
73,13.8139925,21600.0,15.0,1.0,0.0,1.0
45,16.993004,13200.0,15.0,0.0,1.0,1.0
2,11.875721,400.0,16.0,1.0,1.0,1.0
16,9.560906,4512.0,17.0,1.0,1.0,1.0
26,18.073252,7600.0,17.0,1.0,1.0,1.0
28,13.8139925,8334.0,22.0,0.0,1.0,1.0
7,11.011524,1903.0,17.0,1.0,0.0,1.0
7,11.875721,2004.0,23.0,0.0,0.0,1.0
24,16.993004,6921.0,14.0,0.0,1.0,1.0
25,16.993004,7200.0,17.0,1.0,1.0,1.0
33,24.770782,9838.0,27.0,0.0,1.0,1.0
2,11.875721,600.0,19.0,1.0,0.0,1.0
20,11.011524,5900.0,21.0,0.0,1.0,1.0
43,30.418932,12800.0,23.0,1.0,0.0,1.0
22,21.258438,6423.0,22.0,1.0,1.0,1.0
35,16.993004,10300.0,24.0,1.0,0.0,1.0
37,12.807819,10834.0,16.0,1.0,1.0,1.0
29,48.39424,8600.0,19.0,0.0,1.0,1.0
10,21.258438,3000.0,22.0,1.0,1.0,1.0
57,11.011524,16853.0,12.0,0.0,0.0,1.0
33,18.073252,9630.0,16.0,1.0,1.0,1.0
20,23.628807,5900.0,21.0,0.0,1.0,1.0
58,29.39424,17349.0,24.0,0.0,0.0,1.0
9,21.258438,2610.0,21.0,1.0,0.0,1.0
42,7.2893014,12500.0,24.0,1.0,1.0,1.0
26,7.2893014,7500.0,17.0,0.0,1.0,1.0
39,11.011524,11436.0,12.0,0.0,0.0,1.0
72,14.888067,21463.0,23.0,0.0,0.0,1.0
66,20.09177,19600.0,21.0,0.0,0.0,1.0
55,25.974487,16346.0,23.0,0.0,0.0,1.0
22,7.2893014,6318.0,16.0,0.0,1.0,1.0
71,11.875721,21072.0,16.0,0.0,0.0,1.0
15,14.888067,4210.0,13.0,0.0,1.0,1.0
33,18.073252,9838.0,27.0,0.0,1.0,1.0
2,8.931276,600.0,19.0,1.0,1.0,1.0
74,5.9127584,22000.0,24.0,1.0,0.0,1.0
47,16.993004,13900.0,24.0,0.0,0.0,1.0
34,16.993004,10000.0,19.0,0.0,0.0,1.0
48,11.011524,14146.0,12.0,0.0,0.0,1.0
78,8.301647,22900.0,24.0,0.0,0.0,1.0
71,7.2893014,21100.0,24.0,1.0,0.0,1.0
60,25.974487,17759.0,15.0,0.0,1.0,1.0
5,7.2893014,1400.0,24.0,1.0,0.0,1.0
63,25.974487,18751.0,22.0,1.0,0.0,1.0
16,9.560906,4714.0,26.0,0.0,1.0,1.0
57,12.807819,16900.0,19.0,0.0,0.0,1.0
45,8.931276,13200.0,15.0,1.0,1.0,1.0
80,13.8139925,23500.0,21.0,0.0,0.0,1.0
2,13.8139925,500.0,19.0,0.0,0.0,1.0
66,9.560906,19757.0,24.0,0.0,0.0,1.0
66,8.931276,19600.0,21.0,0.0,0.0,1.0
8,11.875721,2308.0,24.0,0.0,0.0,1.0
28,9.560906,8334.0,22.0,0.0,1.0,1.0
70,13.8139925,20961.0,24.0,0.0,0.0,1.0
16,23.628807,4715.0,25.0,0.0,1.0,1.0
47,16.993004,14000.0,26.0,1.0,0.0,1.0
38,32.622635,11200.0,17.0,0.0,0.0,1.0
27,10.282307,7929.0,26.0,0.0,1.0,1.0
70,7.2893014,20769.0,16.0,1.0,0.0,1.0
72,8.301647,21463.0,23.0,0.0,0.0,1.0
26,43.89424,7600.0,17.0,1.0,1.0,1.0
45,9.560906,13300.0,24.0,0.0,1.0,1.0
16,11.875721,4600.0,26.0,0.0,1.0,1.0
53,15.937449,15600.0,15.0,1.0,1.0,1.0
28,13.8139925,8334.0,22.0,0.0,1.0,1.0
55,8.301647,16345.0,22.0,1.0,0.0,1.0
27,14.888067,7929.0,26.0,0.0,1.0,1.0
62,14.888067,18400.0,24.0,1.0,0.0,1.0
62,11.875721,18400.0,24.0,0.0,0.0,1.0
72,22.486832,21463.0,23.0,0.0,0.0,1.0
33,24.770782,9837.0,27.0,1.0,1.0,1.0
9,19.079426,2713.0,21.0,1.0,0.0,1.0
5,5.746092,1400.0,24.0,0.0,0.0,1.0
72,7.801647,21464.0,22.0,1.0,0.0,1.0
56,11.875721,16647.0,21.0,0.0,0.0,1.0
22,7.801647,6318.0,16.0,0.0,1.0,1.0
60,11.011524,17800.0,25.0,1.0,0.0,1.0
64,8.301647,19100.0,23.0,0.0,0.0,1.0
56,24.770782,16648.0,23.0,0.0,1.0,1.0
46,7.801647,13700.0,23.0,0.0,0.0,1.0
33,36.079426,9600.0,15.0,1.0,1.0,1.0
7,30.418932,2106.0,24.0,0.0,0.0,1.0
18,38.838684,5300.0,22.0,0.0,1.0,1.0
2,10.202882,500.0,19.0,0.0,0.0,1.0
22,14.888067,6525.0,20.0,1.0,1.0,1.0
35,8.301647,10400.0,25.0,1.0,0.0,1.0
60,21.258438,17900.0,21.0,0.0,0.0,1.0
16,8.931276,4600.0,26.0,1.0,1.0,1.0
33,25.974487,9838.0,27.0,0.0,1.0,1.0
16,16.993004,4715.0,25.0,1.0,1.0,1.0
56,29.39424,16550.0,15.0,1.0,0.0,1.0
16,10.202882,4715.0,25.0,0.0,1.0,1.0
71,12.807819,21071.0,17.0,0.0,0.0,1.0
64,21.258438,19100.0,23.0,0.0,0.0,1.0
29,12.807819,8500.0,21.0,0.0,1.0,1.0
80,6.499178,23500.0,21.0,0.0,0.0,1.0
28,12.807819,8126.0,15.0,1.0,1.0,1.0
71,7.2893014,21200.0,24.0,0.0,0.0,1.0
53,6.499178,15600.0,15.0,0.0,0.0,1.0
46,10.202882,13500.0,17.0,0.0,0.0,1.0
19,8.931276,5416.0,16.0,0.0,1.0,1.0
19,13.8139925,5500.0,26.0,0.0,1.0,1.0
55,9.560906,16200.0,13.0,1.0,0.0,1.0
50,14.888067,14800.0,24.0,1.0,0.0,1.0
56,11.875721,16550.0,15.0,0.0,0.0,1.0
7,23.628807,2107.0,23.0,1.0,0.0,1.0
60,9.560906,17800.0,25.0,0.0,0.0,1.0
59,8.301647,17600.0,17.0,0.0,0.0,1.0
8,11.875721,2206.0,17.0,0.0,0.0,1.0
1,6.844857,300.0,20.0,1.0,0.0,1.0
7,27.116463,2106.0,24.0,0.0,0.0,1.0
18,30.418932,5216.0,25.0,0.0,0.0,1.0
2,10.202882,400.0,16.0,0.0,0.0,1.0
56,7.2893014,16647.0,21.0,0.0,0.0,1.0
24,28.246092,7100.0,18.0,1.0,1.0,1.0
16,8.177299,4714.0,26.0,0.0,1.0,1.0
50,14.140261,14800.0,24.0,1.0,0.0,1.0
11,30.72668,3300.0,22.0,0.0,1.0,1.0
37,9.6340885,10834.0,16.0,1.0,1.0,1.0
63,22.59088,18853.0,21.0,1.0,0.0,1.0
19,19.405693,5415.0,17.0,1.0,1.0,1.0
22,9.6340885,6525.0,20.0,0.0,1.0,1.0
6,14.140261,1700.0,18.0,1.0,0.0,1.0
28,12.343966,8100.0,15.0,0.0,1.0,1.0
55,14.140261,16345.0,22.0,1.0,0.0,1.0
28,18.325447,8335.0,23.0,1.0,1.0,1.0
46,29.578533,13700.0,23.0,0.0,0.0,1.0
42,22.59088,12342.0,16.0,1.0,0.0,1.0
3,14.140261,902.0,23.0,0.0,0.0,1.0
34,8.621742,10100.0,20.0,0.0,0.0,1.0
66,41.078533,19758.0,22.0,0.0,0.0,1.0
33,38.411865,9600.0,15.0,0.0,1.0,1.0
51,19.405693,15243.0,24.0,0.0,0.0,1.0
16,23.819273,4600.0,26.0,1.0,1.0,1.0
16,17.26989,4513.0,17.0,1.0,1.0,1.0
16,13.208162,4714.0,26.0,0.0,1.0,1.0
75,13.208162,22200.0,16.0,1.0,0.0,1.0
18,10.263718,5216.0,25.0,0.0,0.0,1.0
5,21.424212,1400.0,24.0,1.0,0.0,1.0
35,30.72668,10300.0,24.0,0.0,1.0,1.0
38,21.424212,11300.0,19.0,1.0,0.0,1.0
32,33.95508,9328.0,16.0,1.0,1.0,1.0
66,35.00446,19757.0,24.0,1.0,0.0,1.0
24,10.893348,7100.0,18.0,1.0,1.0,1.0
32,9.6340885,9328.0,16.0,0.0,1.0,1.0
1,19.405693,201.0,20.0,0.0,0.0,1.0
23,9.1340885,6620.0,15.0,0.0,1.0,1.0
25,17.26989,7400.0,27.0,1.0,1.0,1.0
29,27.306929,8500.0,21.0,1.0,1.0,1.0
16,16.220509,4600.0,26.0,0.0,1.0,1.0
8,9.6340885,2308.0,24.0,0.0,0.0,1.0
48,9.1340885,14300.0,21.0,1.0,0.0,1.0
35,10.893348,10300.0,24.0,0.0,0.0,1.0
42,22.59088,12500.0,24.0,1.0,0.0,1.0
61,24.961248,18200.0,22.0,0.0,0.0,1.0
64,14.140261,19055.0,21.0,0.0,0.0,1.0
7,24.961248,2005.0,24.0,1.0,1.0,1.0
22,26.103224,6424.0,22.0,0.0,1.0,1.0
8,11.535323,2309.0,25.0,1.0,0.0,1.0
11,36.152607,3200.0,22.0,1.0,1.0,1.0
7,12.343966,2004.0,23.0,0.0,0.0,1.0
55,13.208162,16200.0,13.0,0.0,0.0,1.0
57,12.343966,16852.0,13.0,0.0,1.0,1.0
28,19.405693,8335.0,23.0,0.0,1.0,1.0
25,13.208162,7200.0,17.0,0.0,0.0,1.0
28,20.411865,8335.0,23.0,1.0,1.0,1.0
9,21.424212,2713.0,21.0,0.0,0.0,1.0
6,13.208162,1700.0,18.0,0.0,0.0,1.0
74,23.819273,22100.0,25.0,0.0,0.0,1.0
4,17.26989,1100.0,23.0,0.0,0.0,1.0
76,9.1340885,22579.0,17.0,1.0,0.0,1.0
36,9.1340885,10532.0,13.0,0.0,0.0,1.0
54,11.535323,16100.0,22.0,1.0,0.0,1.0
22,9.6340885,6423.0,22.0,0.0,1.0,1.0
34,33.95508,9931.0,15.0,0.0,0.0,1.0
32,13.208162,9536.0,22.0,1.0,1.0,1.0
18,33.95508,5216.0,25.0,0.0,1.0,1.0
22,13.208162,6423.0,22.0,1.0,1.0,1.0
24,30.72668,6922.0,14.0,1.0,1.0,1.0
71,9.6340885,21200.0,24.0,1.0,0.0,1.0
18,6.9303846,5216.0,25.0,0.0,1.0,1.0
28,19.405693,8200.0,24.0,0.0,1.0,1.0
15,15.146434,4210.0,13.0,1.0,1.0,1.0
56,17.26989,16550.0,15.0,1.0,0.0,1.0
45,13.208162,13300.0,24.0,1.0,1.0,1.0
20,31.751373,5900.0,21.0,0.0,1.0,1.0
79,23.819273,23200.0,22.0,0.0,0.0,1.0
16,21.424212,4715.0,25.0,1.0,1.0,1.0
5,19.405693,1300.0,16.0,1.0,1.0,1.0
60,30.72668,17900.0,21.0,0.0,0.0,1.0
27,41.078533,8031.0,25.0,1.0,1.0,1.0
37,22.59088,10900.0,25.0,1.0,0.0,1.0
32,12.343966,9500.0,24.0,1.0,1.0,1.0
34,14.140261,9900.0,15.0,0.0,0.0,1.0
32,24.961248,9328.0,16.0,0.0,1.0,1.0
28,30.72668,8334.0,22.0,0.0,1.0,1.0
75,8.621742,22366.0,23.0,0.0,0.0,1.0
68,7.8316193,20300.0,27.0,1.0,0.0,1.0
54,15.146434,16000.0,21.0,0.0,1.0,1.0
27,38.411865,7929.0,26.0,0.0,1.0,1.0
35,12.343966,10300.0,24.0,0.0,0.0,1.0
37,24.961248,10834.0,16.0,0.0,1.0,1.0
57,19.405693,16852.0,13.0,0.0,0.0,1.0
15,16.220509,4300.0,19.0,1.0,1.0,1.0
60,18.325447,17758.0,16.0,1.0,0.0,1.0
9,18.325447,2611.0,22.0,0.0,0.0,1.0
17,12.343966,5000.0,24.0,0.0,1.0,1.0
19,13.208162,5617.0,22.0,0.0,1.0,1.0
19,9.1340885,5618.0,26.0,0.0,1.0,1.0
22,33.95508,6526.0,22.0,0.0,1.0,1.0
44,26.103224,13100.0,23.0,0.0,1.0,1.0
63,12.343966,18854.0,22.0,1.0,0.0,1.0
56,7.492113,16550.0,15.0,0.0,0.0,1.0
40,27.306929,11739.0,12.0,1.0,0.0,1.0
16,9.6340885,4714.0,26.0,0.0,1.0,1.0
18,10.893348,5216.0,25.0,1.0,1.0,1.0
73,19.405693,21675.0,13.0,1.0,0.0,1.0
70,6.9303846,20962.0,23.0,0.0,0.0,1.0
48,13.208162,14300.0,21.0,1.0,0.0,1.0
18,10.893348,5100.0,16.0,1.0,1.0,1.0
36,31.751373,10533.0,14.0,0.0,0.0,1.0
6,26.103224,1600.0,13.0,0.0,0.0,1.0
33,22.59088,9630.0,16.0,0.0,1.0,1.0
35,10.263718,10200.0,17.0,0.0,0.0,1.0
80,7.8316193,23600.0,21.0,0.0,0.0,1.0
35,9.1340885,10300.0,24.0,1.0,0.0,1.0
32,12.947189,9500.0,24.0,0.0,1.0,1.0
2,18.325447,500.0,19.0,0.0,0.0,1.0
28,23.819273,8127.0,15.0,0.0,1.0,1.0
14,22.59088,4100.0,21.0,1.0,1.0,1.0
29,9.6340885,8500.0,21.0,0.0,1.0,1.0
32,20.411865,9500.0,24.0,1.0,1.0,1.0
60,19.405693,17759.0,15.0,0.0,0.0,1.0
45,20.411865,13300.0,24.0,0.0,1.0,1.0
33,15.146434,9630.0,16.0,1.0,1.0,1.0
2,7.8316193,500.0,19.0,0.0,1.0,1.0
7,6.9303846,2106.0,24.0,1.0,0.0,1.0
28,9.6340885,8100.0,15.0,0.0,1.0,1.0
66,24.961248,19600.0,21.0,1.0,0.0,1.0
28,18.325447,8100.0,15.0,1.0,1.0,1.0
9,12.343966,2509.0,12.0,0.0,0.0,1.0
56,7.2451997,16700.0,23.0,0.0,0.0,1.0
66,13.208162,19600.0,21.0,1.0,0.0,1.0
34,13.208162,9931.0,15.0,0.0,0.0,1.0
74,28.448904,21976.0,16.0,0.0,1.0,1.0
56,6.776064,16647.0,21.0,1.0,0.0,1.0
55,8.621742,16345.0,22.0,0.0,0.0,1.0
26,45.94273,7700.0,20.0,0.0,1.0,1.0
60,12.343966,17800.0,25.0,0.0,0.0,1.0
28,22.59088,8100.0,15.0,1.0,1.0,1.0
16,14.140261,4513.0,17.0,1.0,1.0,1.0
55,10.893348,16346.0,23.0,1.0,0.0,1.0
66,22.59088,19600.0,21.0,0.0,0.0,1.0
16,7.2451997,4600.0,26.0,0.0,1.0,1.0
36,15.146434,10532.0,13.0,1.0,0.0,1.0
64,29.578533,19100.0,23.0,1.0,0.0,1.0
46,19.405693,13700.0,23.0,1.0,0.0,1.0
33,23.819273,9837.0,27.0,1.0,1.0,1.0
32,8.621742,9536.0,22.0,1.0,1.0,1.0
19,9.1340885,5500.0,26.0,0.0,1.0,1.0
23,6.61557,6620.0,15.0,0.0,1.0,1.0
33,7.8316193,9700.0,26.0,0.0,1.0,1.0
51,33.95508,15000.0,16.0,1.0,0.0,1.0
14,24.961248,4100.0,21.0,0.0,1.0,1.0
70,15.146434,20962.0,23.0,0.0,0.0,1.0
26,24.961248,7600.0,17.0,1.0,1.0,1.0
6,17.26989,1800.0,23.0,1.0,0.0,1.0
16,19.405693,4512.0,17.0,1.0,1.0,1.0
8,7.8316193,2308.0,24.0,1.0,0.0,1.0
67,19.405693,19800.0,13.0,0.0,0.0,1.0
29,15.146434,8500.0,21.0,1.0,1.0,1.0
46,16.220509,13600.0,24.0,1.0,0.0,1.0
32,9.6340885,9329.0,16.0,0.0,1.0,1.0
32,8.177299,9536.0,22.0,0.0,1.0,1.0
44,18.325447,13100.0,23.0,1.0,0.0,1.0
70,14.140261,20770.0,16.0,0.0,0.0,1.0
51,29.578533,15142.0,22.0,1.0,0.0,1.0
63,10.263718,18853.0,21.0,0.0,1.0,1.0
16,10.893348,4714.0,26.0,0.0,1.0,1.0
5,27.61819,1400.0,24.0,0.0,1.0,1.0
56,11.1490555,16647.0,21.0,0.0,1.0,1.0
38,10.136709,11200.0,17.0,0.0,0.0,1.0
33,20.92066,9837.0,27.0,1.0,1.0,1.0
49,22.939178,14400.0,16.0,0.0,0.0,1.0
47,13.8589325,14000.0,26.0,1.0,0.0,1.0
7,20.92066,1904.0,14.0,1.0,1.0,1.0
32,22.939178,9500.0,24.0,1.0,1.0,1.0
20,22.939178,5919.0,21.0,0.0,1.0,1.0
4,19.840412,1000.0,13.0,0.0,0.0,1.0
20,11.778685,5900.0,21.0,0.0,1.0,1.0
35,18.784859,10400.0,25.0,0.0,0.0,1.0
16,19.840412,4715.0,25.0,1.0,1.0,1.0
80,34.35276,23600.0,21.0,0.0,0.0,1.0
36,13.05029,10532.0,13.0,0.0,0.0,1.0
7,12.408315,2005.0,24.0,0.0,1.0,1.0
44,16.6614,13100.0,23.0,1.0,1.0,1.0
73,28.821896,21800.0,22.0,1.0,0.0,1.0
44,18.784859,12944.0,17.0,1.0,1.0,1.0
60,20.92066,17758.0,16.0,1.0,1.0,1.0
32,18.784859,9329.0,16.0,0.0,1.0,1.0
18,17.735476,5200.0,24.0,0.0,1.0,1.0
5,12.408315,1400.0,24.0,1.0,0.0,1.0
4,15.655228,1200.0,24.0,0.0,0.0,1.0
73,26.476215,21600.0,15.0,1.0,0.0,1.0
51,13.05029,15141.0,25.0,1.0,0.0,1.0
53,17.735476,15700.0,23.0,0.0,1.0,1.0
75,13.05029,22366.0,23.0,0.0,0.0,1.0
34,13.05029,10000.0,19.0,1.0,0.0,1.0
4,13.8589325,1200.0,24.0,1.0,0.0,1.0
54,24.105846,16000.0,21.0,1.0,0.0,1.0
80,11.778685,23500.0,21.0,0.0,0.0,1.0
36,40.75399,10600.0,23.0,1.0,0.0,1.0
16,19.840412,4600.0,26.0,0.0,1.0,1.0
49,15.977123,14600.0,20.0,1.0,0.0,1.0
42,10.136709,12500.0,24.0,1.0,0.0,1.0
48,45.951523,14300.0,21.0,1.0,0.0,1.0
1,40.75399,201.0,20.0,1.0,1.0,1.0
46,42.5935,13500.0,17.0,1.0,0.0,1.0
4,17.735476,1100.0,23.0,1.0,0.0,1.0
22,16.6614,6422.0,20.0,0.0,1.0,1.0
79,29.963871,23300.0,22.0,0.0,0.0,1.0
32,18.784859,9536.0,22.0,0.0,1.0,1.0
19,13.8589325,5617.0,22.0,1.0,1.0,1.0
3,45.951523,902.0,23.0,0.0,1.0,1.0
16,21.926834,4715.0,25.0,0.0,1.0,1.0
61,9.6922655,18060.0,13.0,0.0,0.0,1.0
47,13.8589325,13800.0,14.0,1.0,0.0,1.0
45,17.735476,13400.0,24.0,1.0,1.0,1.0
45,8.291031,13300.0,24.0,0.0,1.0,1.0
19,29.963871,5500.0,26.0,0.0,1.0,1.0
67,24.105846,19800.0,13.0,1.0,0.0,1.0
46,13.05029,13700.0,23.0,0.0,0.0,1.0
10,22.939178,3000.0,22.0,0.0,0.0,1.0
78,17.735476,22900.0,24.0,1.0,0.0,1.0
66,10.6490555,19600.0,21.0,0.0,0.0,1.0
36,25.33424,10533.0,14.0,0.0,0.0,1.0
14,17.735476,4000.0,13.0,0.0,1.0,1.0
53,9.00708,15700.0,23.0,0.0,1.0,1.0
53,17.735476,15700.0,23.0,0.0,1.0,1.0
45,24.105846,13200.0,15.0,1.0,1.0,1.0
32,11.1490555,9329.0,16.0,0.0,1.0,1.0
18,14.723129,5100.0,16.0,1.0,1.0,1.0
37,25.33424,11000.0,27.0,1.0,1.0,1.0
18,16.6614,5100.0,16.0,0.0,1.0,1.0
68,14.723129,20300.0,27.0,1.0,1.0,1.0
25,13.05029,7300.0,22.0,0.0,0.0,1.0
36,33.266342,10600.0,23.0,0.0,0.0,1.0
32,15.655228,9500.0,24.0,1.0,1.0,1.0
58,16.6614,17200.0,23.0,0.0,0.0,1.0
33,21.926834,9838.0,27.0,0.0,1.0,1.0
35,33.266342,10200.0,17.0,0.0,0.0,1.0
66,11.778685,19600.0,21.0,0.0,0.0,1.0
32,22.939178,9329.0,16.0,1.0,1.0,1.0
56,11.1490555,16550.0,15.0,0.0,1.0,1.0
69,13.8589325,20600.0,23.0,0.0,0.0,1.0
70,36.519424,20769.0,16.0,0.0,0.0,1.0
28,44.216957,8233.0,23.0,1.0,1.0,1.0
76,17.735476,22669.0,24.0,0.0,0.0,1.0
65,39.926834,19200.0,12.0,1.0,0.0,1.0
25,11.778685,7200.0,17.0,0.0,1.0,1.0
3,48.216957,800.0,22.0,0.0,0.0,1.0
7,12.408315,2107.0,23.0,0.0,0.0,1.0
8,14.723129,2205.0,16.0,1.0,0.0,1.0
49,21.926834,14500.0,22.0,0.0,0.0,1.0
40,22.939178,11900.0,23.0,0.0,0.0,1.0
62,10.136709,18400.0,24.0,1.0,0.0,1.0
80,20.92066,23600.0,21.0,0.0,0.0,1.0
19,31.0935,5500.0,26.0,0.0,1.0,1.0
11,54.26017,3100.0,14.0,1.0,1.0,1.0
80,20.92066,23500.0,21.0,1.0,1.0,1.0
19,12.408315,5416.0,16.0,0.0,1.0,1.0
33,21.926834,9700.0,26.0,1.0,1.0,1.0
33,31.0935,9838.0,27.0,0.0,1.0,1.0
56,15.655228,16647.0,21.0,0.0,0.0,1.0
28,16.6614,8200.0,24.0,1.0,1.0,1.0
80,32.241646,23500.0,21.0,0.0,0.0,1.0
22,34.35276,6526.0,22.0,1.0,1.0,1.0
17,13.05029,4800.0,15.0,1.0,0.0,1.0
8,22.939178,2308.0,24.0,1.0,0.0,1.0
2,13.05029,400.0,16.0,0.0,1.0,1.0
70,16.6614,20769.0,16.0,0.0,0.0,1.0
15,21.926834,4211.0,12.0,1.0,1.0,1.0
6,35.470043,1700.0,18.0,1.0,0.0,1.0
59,35.470043,17600.0,17.0,0.0,0.0,1.0
60,34.35276,17800.0,25.0,1.0,1.0,1.0
20,15.655228,5919.0,21.0,0.0,1.0,1.0
26,15.655228,7700.0,20.0,0.0,1.0,1.0
56,15.655228,16648.0,23.0,1.0,1.0,1.0
14,17.735476,4000.0,13.0,0.0,1.0,1.0
22,24.105846,6422.0,20.0,1.0,1.0,1.0
53,15.655228,15800.0,22.0,1.0,0.0,1.0
9,19.840412,2610.0,21.0,0.0,0.0,1.0
78,28.821896,23000.0,23.0,1.0,0.0,1.0
32,15.655228,9500.0,24.0,0.0,1.0,1.0
5,10.136709,1400.0,24.0,0.0,0.0,1.0
70,29.963871,20770.0,16.0,0.0,0.0,1.0
5,8.445352,1300.0,16.0,0.0,0.0,1.0
5,24.105846,1400.0,24.0,1.0,0.0,1.0
12,24.105846,3500.0,21.0,0.0,0.0,1.0
51,26.476215,15243.0,24.0,0.0,0.0,1.0
78,16.6614,23000.0,23.0,1.0,0.0,1.0
18,19.840412,5216.0,25.0,0.0,0.0,1.0
45,31.0935,13400.0,24.0,0.0,1.0,1.0
66,19.840412,19757.0,24.0,1.0,0.0,1.0
22,39.926834,6424.0,22.0,0.0,1.0,1.0
32,24.105846,9328.0,16.0,0.0,1.0,1.0
63,24.105846,18751.0,22.0,1.0,0.0,1.0
17,18.784859,4814.0,16.0,0.0,1.0,1.0
56,38.926834,16700.0,23.0,0.0,0.0,1.0
20,16.6614,5900.0,21.0,0.0,1.0,1.0
76,13.05029,22668.0,22.0,0.0,0.0,1.0
71,16.6614,21071.0,17.0,0.0,0.0,1.0
32,48.87745,9328.0,16.0,1.0,1.0,1.0
9,27.61819,2611.0,22.0,0.0,0.0,1.0
16,27.61819,4714.0,26.0,0.0,1.0,1.0
56,22.939178,16700.0,23.0,1.0,0.0,1.0
63,38.926834,18751.0,22.0,0.0,1.0,1.0
76,19.840412,22578.0,17.0,0.0,0.0,1.0
12,8.760166,3500.0,21.0,1.0,0.0,1.0
9,14.723129,2610.0,21.0,0.0,0.0,1.0
5,33.266342,1400.0,24.0,1.0,0.0,1.0
45,8.760166,13300.0,24.0,0.0,1.0,1.0
40,15.655228,11738.0,14.0,1.0,0.0,1.0
43,18.784859,12800.0,23.0,0.0,0.0,1.0
32,20.92066,9536.0,22.0,1.0,1.0,1.0
79,14.723129,23180.0,15.0,0.0,0.0,1.0
26,19.840412,7500.0,17.0,0.0,1.0,1.0
17,9.00708,4900.0,24.0,1.0,1.0,1.0
9,29.963871,2712.0,21.0,1.0,0.0,1.0
32,9.346586,9536.0,22.0,1.0,1.0,1.0
8,8.5935,2206.0,17.0,0.0,0.0,1.0
18,15.655228,5200.0,24.0,1.0,1.0,1.0
64,18.784859,19055.0,21.0,0.0,0.0,1.0
32,21.926834,9536.0,22.0,0.0,1.0,1.0
46,36.519424,13500.0,17.0,1.0,0.0,1.0
76,19.840412,22578.0,17.0,0.0,0.0,1.0
46,33.266342,13700.0,23.0,1.0,0.0,1.0
4,24.105846,1000.0,13.0,1.0,0.0,1.0
51,11.778685,15141.0,25.0,1.0,0.0,1.0
29,28.821896,8400.0,16.0,0.0,1.0,1.0
20,32.241646,5900.0,21.0,1.0,1.0,1.0
27,45.06881,7929.0,26.0,1.0,1.0,1.0
35,13.8589325,10300.0,24.0,1.0,1.0,1.0
27,22.939178,7900.0,25.0,1.0,1.0,1.0
27,40.75399,7929.0,26.0,1.0,1.0,1.0
17,14.723129,4800.0,15.0,0.0,0.0,1.0
20,22.939178,5700.0,17.0,0.0,1.0,1.0
27,13.8589325,7900.0,25.0,1.0,1.0,1.0
47,27.61819,13900.0,24.0,0.0,0.0,1.0
19,17.735476,5500.0,26.0,0.0,1.0,1.0
43,18.784859,12700.0,22.0,0.0,0.0,1.0
4,10.6490555,1200.0,24.0,1.0,0.0,1.0
37,25.33424,11039.0,24.0,0.0,1.0,1.0
32,11.778685,9536.0,22.0,0.0,1.0,1.0
5,13.05029,1400.0,24.0,0.0,0.0,1.0
76,13.8589325,22668.0,22.0,0.0,0.0,1.0
66,39.926834,19758.0,22.0,1.0,0.0,1.0
5,24.105846,1500.0,21.0,1.0,0.0,1.0
48,45.95704,14145.0,13.0,0.0,1.0,1.0
36,19.47556,10600.0,23.0,0.0,0.0,1.0
54,29.358273,15900.0,15.0,1.0,1.0,1.0
22,20.52494,6422.0,20.0,0.0,1.0,1.0
22,37.210125,6525.0,20.0,1.0,1.0,1.0
73,54.376793,21600.0,15.0,1.0,0.0,1.0
28,21.580496,8334.0,22.0,1.0,1.0,1.0
76,17.395311,22700.0,23.0,0.0,0.0,1.0
8,36.092842,2400.0,23.0,1.0,0.0,1.0
6,29.358273,1600.0,13.0,1.0,0.0,1.0
25,19.457289,7300.0,22.0,1.0,0.0,1.0
8,30.561977,2309.0,25.0,0.0,0.0,1.0
33,25.845928,9838.0,27.0,1.0,1.0,1.0
79,18.401484,23180.0,15.0,0.0,0.0,1.0
17,16.463213,5000.0,24.0,1.0,1.0,1.0
5,42.494076,1500.0,21.0,0.0,0.0,1.0
34,19.47556,9900.0,15.0,1.0,0.0,1.0
53,25.845928,15700.0,23.0,1.0,1.0,1.0
62,21.580496,18300.0,17.0,0.0,0.0,1.0
70,19.47556,20769.0,16.0,0.0,0.0,1.0
56,39.407658,16700.0,23.0,0.0,0.0,1.0
