"","x","y"
"4153",1,1
"4154",1,1
"4155",1,0.856
"4156",0.2585,0.7658
"4157",0.5315,0.7952
"4158",0.5905,1
"4159",0.7553,0.3478
"4160",-0.3044,0.8108
"4161",0.6333,0.8108
"4162",0.0181,0.4496
"4163",-0.0601,0.3761
"4164",-0.1633,0.4746
"4165",-0.122,0.443
"4166",-0.0828,0.4926
"4167",1,1
"4168",1,1
"4169",1,1
"4170",1,1
"4171",1,1
"4172",1,0.8495
"4173",0.6989,1
"4174",0.7857,0.8335
"4175",0.667,0.8108
"4176",0.6333,0.8108
"4177",0.0181,0.5703
"4178",0.1405,0.3761
"4179",-0.1633,0.4746
"4180",-0.122,0.4688
"4181",1,1
"4182",1,1
"4183",1,1
"4184",1,1
"4185",0.0904,1
"4186",1,1
"4187",1,1
"4188",1,0.9422
"4189",0.8843,0.8108
"4190",0.6333,0.8108
"4191",0.0181,0.4864
"4192",-0.0272,0.4324
"4193",-0.1351,0.4746
"4194",1,0.9249
"4195",1,1
"4196",1,1
"4197",1,0.9363
"4198",1,0.6877
"4199",0.4743,1
"4200",1,1
"4201",0.7636,1
"4202",1,0.6658
"4203",0.3555,0.6298
"4204",0.7671,0.6642
"4205",0.3284,0.7817
"4206",0.5634,0.6487
"4207",-0.2612,0.3061
"4208",-0.3702,0.3064
"4209",1,1
"4210",1,1
"4211",1,1
"4212",1,1
"4213",1,0.8347
"4214",0.6693,1
"4215",1,0.8646
"4216",0.3841,0.6301
"4217",0.2726,0.6175
"4218",0.235,0.6958
"4219",-0.0178,0.5171
"4220",0.0341,0.6474
"4221",0.3028,0.8411
"4222",0.1479,0.5962
"4223",0.2166,0.7116
"4224",1,0.925
"4225",1,1
"4226",1,1
"4227",1,0.9269
"4228",1,0.8243
"4229",0.6485,1
"4230",1,0.6366
"4231",1,0.9394
"4232",0.8789,0.9236
"4233",0.8473,1
"4234",1,1
"4235",1,0.8882
"4236",0.7764,1
"4237",0.3524,0.3649
"4238",-0.2487,0
"4239",0.9676,0.958
"4240",1,1
"4241",1,1
"4242",1,1
"4243",-0.114,0.6525
"4244",0.3268,0.7005
"4245",0.4009,1
"4246",-0.4141,0.2161
"4247",-0.5444,0.2637
"4248",-0.2527,0.294
"4249",0.1063,0.7151
"4250",0.4302,0.548
"4251",0.1082,0.806
"4252",0.3693,0.3639
"4253",-0.2483,0.5339
"4254",1,0.9755
"4255",1,1
"4256",1,1
"4257",1,1
"4258",1,0.7002
"4259",0.4004,1
"4260",1,0.9039
"4261",-0.5861,0.3179
"4262",-0.3642,0
"4263",-1,0.2608
"4264",-0.6933,0.1766
"4265",-0.6469,0.4502
"4266",-0.0996,0.8137
"4267",0.2021,0.5828
"4268",0.182,0.7781
"4269",1,0.8789
"4270",1,1
"4271",1,1
"4272",1,1
"4273",1,0.9644
"4274",0.8541,0.9276
"4275",0.8491,0.8861
"4276",0.7721,1
"4277",1,0.8655
"4278",0.6511,0.6135
"4279",0.2269,0.6622
"4280",0.3245,0.7023
"4281",0.5492,0.7588
"4282",0.5334,0.8011
"4283",0.6022,1
"4284",0.3425,0.6954
"4285",0.3908,0.6519
"4286",0.3039,0.6479
"4287",0.2214,0.659
"4288",0.3278,0.6225
"4289",0.9224,1
"4290",1,1
"4291",1,1
"4292",1,0.8776
"4293",1,0.6495
"4294",0.2989,1
"4295",1,1
"4296",1,1
"4297",1,0.7824
"4298",0.5802,0.7342
"4299",0.3543,0.7456
"4300",0.4913,1
"4301",1,0.7474
"4302",-0.1209,0.5254
"4303",0.0686,0.5739
"4304",0.5763,1
"4305",0.5456,0.7882
"4306",0.5764,0.791
"4307",0.5819,0.7123
"4308",0.3484,1
"4309",1,0.5397
"4310",0.0795,0.6013
"4311",1,0.6875
"4312",0.375,0.7108
"4313",0.4217,0.683
"4314",0.2821,0.6446
"4315",0.2891,1
"4316",1,0.593
"4317",-0.0542,0.3653
"4318",-0.2613,0.3709
"4319",0.5663,0.7276
"4320",1,1
"4321",1,0.7557
"4322",0.5113,0.6661
"4323",0.0358,0.4347
"4324",-0.1305,0.5145
"4325",0.0291,0.5235
"4326",0.3004,0.606
"4327",0.212,0.9436
"4328",0.8872,0.5263
"4329",-0.0128,0.5566
"4330",0.1131,0.5801
"4331",0.1601,0.5807
"4332",-0.0079,0.544
"4333",0.1063,0.5743
"4334",0.4669,1
"4335",0.3249,0.5968
"4336",0.1936,0.7164
"4337",0.4329,0.5763
"4338",0.0319,0.5306
"4339",0.0612,0.476
"4340",-0.0481,0.4187
"4341",0.0439,0.5423
"4342",0.086,0.5418
"4343",0.0836,0.51
"4344",0.0149,0.5412
"4345",0.0824,0.5261
"4346",0.0523,0.5911
"4347",-0.1457,0.3544
"4348",-0.2664,0.3166
"4349",0.4661,0.7536
"4350",0.485,1
"4351",1,1
"4352",1,0.5963
"4353",0.2275,0.5162
"4354",0.0324,0.5364
"4355",0.0728,0.6598
"4356",0.2772,0.9633
"4357",0.9434,0.684
"4358",0.368,0.4894
"4359",-0.0131,0.4997
"4360",-5e-04,0.3753
"4361",-0.2494,0.3341
"4362",-1,0.2539
"4363",-0.4805,0
"4364",0.6903,0.8401
"4365",0.625,0.8398
"4366",0.6797,0.8896
"4367",0.7793,0.7653
"4368",1,1
"4369",1,1
"4370",1,0.7201
"4371",1,0.813
"4372",0.626,0.6988
"4373",0.3976,0.6874
"4374",0.1832,0.642
"4375",0.2841,0.6725
"4376",0.3451,0.6565
"4377",0.0314,0.5288
"4378",0.0706,0.9125
"4379",0.254,0.5959
"4380",0.1828,0.5949
"4381",0.1898,0.634
"4382",0.2681,0.5633
"4383",-0.086,0.2849
"4384",-0.4302,0.4884
"4385",-0.0232,0.4388
"4386",0.1396,0.6572
"4387",0.3323,0.5897
"4388",0.1795,0.5853
"4389",0.0172,0.5787
"4390",0.1574,0.5149
"4391",0.0298,0.5497
"4392",0.0475,0.5518
"4393",0.1148,0.4817
"4394",0.1914,0.6115
"4395",0.0439,0.5386
"4396",0.0772,0.6649
"4397",0.3298,0.531
"4398",-0.1037,0.3666
"4399",-0.2667,0
"4400",-1,0.3336
"4401",-0.1027,0.4607
"4402",-0.0745,0.3074
"4403",-0.3759,0.4141
"4404",-0.0015,0.4869
"4405",-0.0263,0.3406
"4406",-0.3188,0.3798
"4407",-0.2998,0.3541
"4408",-0.2757,0.2949
"4409",0.1951,0.5234
"4410",-0.1497,0.3734
"4411",-0.2532,0.4808
"4412",-0.0384,0.4145
"4413",0.1729,0.5613
"4414",0.1225,0.4515
"4415",-0.0969,0.4294
"4416",0.4675,0.4022
"4417",-0.1957,0
"4418",-1,0.3029
"4419",-0.4674,0.4251
"4420",-0.1498,0.3897
"4421",-0.2206,0.3818
"4422",-0.4304,0.2873
"4423",-0.4125,0
"4424",0.2985,0.6893
"4425",0.3495,1
"4426",1,1
"4427",1,0.6106
"4428",0.2106,0.5278
"4429",0.0555,0.5629
"4430",0.1257,0.6703
"4431",0.4675,0.509
"4432",0.0277,0.5341
"4433",0.0681,0.4649
"4434",-0.0195,0.5069
"4435",0.0139,0.5036
"4436",0.0071,0.4934
"4437",-0.2022,0.4002
"4438",-0.1824,0.4225
"4439",0.2616,0.6369
"4440",0.2309,0.5446
"4441",0.0893,0.6253
"4442",0.2506,0.5204
"4443",0.3165,0.7149
"4444",0.4478,0.5596
"4445",0.7824,0.9996
"4446",0.955,0.9999
"4447",0.9999,0.9999
"4448",0.9997,0.9998
"4449",0.9997,1
"4450",1,1
"4451",1,1
"4452",0.4686,0.6889
"4453",0.3778,0.6059
"4454",0.2119,0.4835
"4455",-0.2347,0.4796
"4456",-0.0408,0.3622
"4457",-0.2755,0.3449
"4458",-0.3394,0
"4459",-0.9644,0
"4460",0.9289,0.9997
"4461",0.9537,0.9999
"4462",0.9999,0.9999
"4463",0.9999,0.9999
"4464",0.9633,0.3566
"4465",-0.2868,0.4242
"4466",-0.1517,0.4637
"4467",-0.1307,0.418
"4468",-0.1574,0.4268
"4469",-0.1464,0.4428
"4470",-0.2537,0.464
"4471",-0.072,0.4665
"4472",-0.061,0.8903
"4473",-1,0
"4474",-0.8993,0.4106
"4475",0.9568,0.9995
"4476",0.9864,0.9288
"4477",0.8605,0.9987
"4478",0.9975,0.9998
"4479",0.9997,0.5776
"4480",0.1551,0.6613
"4481",0.3448,0.7524
"4482",0.2363,1
"4483",1,0.8196
"4484",0.6391,0.5979
"4485",0.1786,0.6843
"4486",0.3686,0.5371
"4487",0.0814,0.5806
"4488",-0.2012,0.3874
"4489",-0.2156,0
"4490",0.8975,0.9994
"4491",0.9845,0.8512
"4492",0.7024,1
"4493",1,1
"4494",1,1
"4495",1,0.6117
"4496",0.2234,1
"4497",0.265,0.7355
"4498",0.471,0.4615
"4499",-0.0598,0
"4500",-0.2878,0.5143
"4501",0.0412,0.5215
"4502",0.043,0.6148
"4503",-0.4713,0.2779
"4504",-0.4314,0.4039
"4505",0.9428,0.9999
"4506",0.9999,1
"4507",1,1
"4508",1,0.9983
"4509",0.3342,0.9918
"4510",0.9836,0.747
"4511",0.529,0.6594
"4512",0.2362,0.5143
"4513",0.031,0.8274
"4514",0.6549,0.875
"4515",0.8754,1
"4516",1,0.6984
"4517",0.3968,1
"4518",0.0428,0.5409
"4519",0.0882,0.5806
"4520",0.9428,0.9996
"4521",0.9778,0.9999
"4522",0.9999,1
"4523",1,0.9999
"4524",0.3002,0.6174
"4525",0.2348,0.5829
"4526",0.1842,0.6409
"4527",0.0391,0.5546
"4528",0.1142,1
"4529",1,0.4822
"4530",0.2114,0.7554
"4531",0.5108,0.7608
"4532",0.5216,1
"4533",0.2763,0.6942
"4534",0.3939,0.7262
"4535",1,1
"4536",1,1
"4537",1,1
"4538",1,1
"4539",0.4915,1
"4540",1,1
"4541",1,0.7848
"4542",0.3721,0.8372
"4543",0.6743,0.7807
"4544",0.5615,1
"4545",1,1
"4546",1,0.6224
"4547",0.2448,0.6104
"4548",0.1443,0.5156
"4549",0.0482,0.5941
"4550",0.8653,1
"4551",1,1
"4552",1,1
"4553",1,0.6972
"4554",0.2538,1
"4555",1,1
"4556",1,1
"4557",1,0.9504
"4558",0.9008,0.7009
"4559",0.4018,0.6925
"4560",0.1852,0.5676
"4561",0.1629,0.8767
"4562",0.7534,0.5557
"4563",0.1407,0.5225
"4564",0.0664,0.5843
"4565",0.7736,0.9114
"4566",1,0.835
"4567",0.6699,1
"4568",1,1
"4569",0.1865,0.5342
"4570",0.0684,0.4064
"4571",-0.1871,0.3941
"4572",-0.2942,0.2596
"4573",-0.4808,0
"4574",-1,0.1805
"4575",-0.6599,0
"4576",-0.9409,0.1818
"4577",-0.6364,0
"4578",-0.9096,0.4918
"4579",0.0196,0
"4580",1,1
"4581",1,1
"4582",1,1
"4583",1,1
"4584",0.6275,1
"4585",1,1
"4586",1,1
"4587",0.499,0.6272
"4588",0.2544,0.6146
"4589",0.2292,0.5226
"4590",0.1593,0.7166
"4591",0.4332,0.6641
"4592",0.3433,0.9964
"4593",0.1896,0.6377
"4594",0.2947,0.576
"4595",0.9686,1
"4596",-0.0582,0.4438
"4597",-0.1123,0.4742
"4598",-0.0516,0.4268
"4599",0.1491,0.61
"4600",0.2199,0.6142
"4601",0.2284,0.5972
"4602",-0.0413,0.5397
"4603",0.0939,0.5032
"4604",0.0121,0.511
"4605",1,0.5852
"4606",0.178,0.6073
"4607",0.2261,0.5958
"4608",0.0271,0.4918
"4609",0.0196,0.4344
"4610",0.9965,0.9808
"4611",1,1
"4612",1,1
"4613",1,1
"4614",0.6434,1
"4615",1,1
"4616",1,1
"4617",0.6605,0.6593
"4618",0.3252,0.651
"4619",0.302,0.7088
"4620",-0.1321,0.442
"4621",-0.116,0.3236
"4622",-0.3528,0.3314
"4623",-0.536,0.4918
"4624",0.0196,0.259
"4625",1,1
"4626",1,1
"4627",1,0.9672
"4628",0.9344,1
"4629",0.6728,0.4242
"4630",-0.1465,1
"4631",1,0.3519
"4632",-0.5832,0
"4633",-1,0.1488
"4634",-0.7024,0.1643
"4635",-0.7334,0.1188
"4636",-0.755,0.2086
"4637",-0.5827,0
"4638",-1,0.4918
"4639",0.0196,0
"4640",0.7094,0.7784
"4641",0.2464,0.6045
"4642",0.2248,0.8818
"4643",0.7636,0.6858
"4644",0.5354,0.9231
"4645",0.8462,0.7055
"4646",0.4111,1
"4647",0.4442,0.6065
"4648",0.2144,0.6151
"4649",0.2302,0.4825
"4650",-0.291,0.316
"4651",-0.368,0
"4652",-1,0
"4653",-0.9205,0
"4654",-0.5158,0
"4655",1,1
"4656",1,1
"4657",1,1
"4658",1,0.9428
"4659",0.5055,1
"4660",1,0.6057
"4661",0.2114,0.6449
"4662",0.2382,1
"4663",1,0.6328
"4664",0.2656,1
"4665",0.177,0.6152
"4666",0.2305,1
"4667",1,0.5774
"4668",-0.0619,0.4872
"4669",-0.0255,0.6367
"4670",1,1
"4671",1,1
"4672",1,1
"4673",1,0.9808
"4674",0.5154,0.7428
"4675",0.497,0.6208
"4676",0.2417,1
"4677",0.6084,0.7682
"4678",0.5364,0.7632
"4679",0.5264,0.5911
"4680",0.9964,0.7232
"4681",0.4464,0.9345
"4682",0.869,0.6488
"4683",0.1651,0.562
"4684",0.1484,0.8521
"4685",0.9246,1
"4686",1,1
"4687",1,1
"4688",1,1
"4689",0.6304,0.949
"4690",0.8981,0.9653
"4691",0.9306,1
"4692",0.6441,0.574
"4693",0.1481,0.5164
"4694",0.0328,1
"4695",1,1
"4696",1,0.9536
"4697",0.9072,0.5345
"4698",0.1837,0.5683
"4699",0.1446,0.8243
"4700",0.7822,0.8065
"4701",0.9767,1
"4702",1,1
"4703",1,1
"4704",0.3699,1
"4705",1,1
"4706",1,1
"4707",0.5739,0.7583
"4708",0.5204,0.685
"4709",0.37,0.5992
"4710",0.9999,0.6872
"4711",0.3743,0.9927
"4712",0.9871,0.7131
"4713",0.3735,0.4104
"4714",-0.1674,0.3628
"4715",1,1
"4716",1,1
"4717",1,1
"4718",1,1
"4719",0.5037,0.5707
"4720",0.1414,0.5578
"4721",0.1155,0.6489
"4722",0.1545,0.593
"4723",0.1891,0.7486
"4724",0.4972,0.55
"4725",-0.0603,0.3507
"4726",-0.2985,0.5246
"4727",0.0493,0.5648
"4728",-0.1084,0.3229
"4729",-0.3458,0.3099
"4730",0.7811,1
"4731",0.8767,0.8728
"4732",0.7457,1
"4733",1,1
"4734",0.5507,1
"4735",1,1
"4736",1,1
"4737",1,0.6142
"4738",0.2284,0.7245
"4739",0.4489,0.5677
"4740",-0.0261,0.4767
"4741",-0.0465,0.5324
"4742",0.0734,0.5431
"4743",0.1122,0.4762
"4744",-0.0345,0.4461
"4745",1,1
"4746",1,1
"4747",1,1
"4748",1,1
"4749",0.3872,1
"4750",1,1
"4751",1,0.7617
"4752",1,0.7437
"4753",0.4873,0.662
"4754",0.3241,0.7002
"4755",1,1
"4756",1,0.9386
"4757",0.8771,1
"4758",0.1955,0.623
"4759",0.2557,0.5836
"4760",0.9894,1
"4761",1,0.6457
"4762",0.2914,1
"4763",1,0.5885
"4764",0.1134,1
"4765",1,0.7352
"4766",0.4704,0.8271
"4767",1,0.5779
"4768",0.1558,0.7001
"4769",0.4002,0.8464
"4770",0.1488,0.6569
"4771",0.3138,1
"4772",1,0.9563
"4773",0.1422,0.7063
"4774",0.4303,0.8791
"4775",1,1
"4776",1,1
"4777",1,1
"4778",1,0.7764
"4779",0.5284,1
"4780",1,1
"4781",1,1
"4782",1,1
"4783",1,0.6812
"4784",0.3625,1
"4785",1,1
"4786",1,1
"4787",1,1
"4788",0.0732,0.5165
"4789",0.0427,0.5357
"4790",0.7732,0.5246
"4791",0.2979,1
"4792",1,1
"4793",1,1
"4794",0.0997,0.4054
"4795",-0.1892,0.3478
"4796",-0.3045,0
"4797",0.7076,0.8551
"4798",0.7151,0.9675
"4799",0.935,0.799
"4800",0.5989,0.902
"4801",0.8039,0.9288
"4802",0.8576,0.9956
"4803",0.4908,0.4918
"4804",0.0196,0.8995
"4805",0.9111,0.9388
"4806",1,1
"4807",1,1
"4808",1,0.8567
"4809",0.5524,1
"4810",1,1
"4811",1,1
"4812",1,0.5464
"4813",0.0927,0.5324
"4814",0.0648,0.9351
"4815",-0.1626,0.3801
"4816",-0.2397,0.3229
"4817",-0.3541,0
"4818",-1,0.1963
"4819",-0.6075,0.1635
"4820",0.505,1
"4821",1,1
"4822",1,1
"4823",1,1
"4824",0.2928,0.8714
"4825",0.7935,0.8148
"4826",0.6297,1
"4827",1,1
"4828",1,1
"4829",1,0.8191
"4830",1,1
"4831",1,0.707
"4832",0.4318,1
"4833",0.2504,0.6372
"4834",0.2931,0.6317
"4835",1,1
"4836",1,1
"4837",1,1
"4838",1,1
"4839",0.5626,1
"4840",1,0.6084
"4841",0.2168,0.6136
"4842",0.0408,0.7104
"4843",0.4431,0.4295
"4844",-0.1409,0.2276
"4845",-0.619,0.3852
"4846",-0.2209,0
"4847",-0.9324,0.2515
"4848",-0.8996,0.224
"4849",-0.5402,0
"4850",0.8682,0.9267
"4851",0.8541,0.617
"4852",0.2875,0.583
"4853",0.162,1
"4854",1,0.6235
"4855",0.2471,0.5565
"4856",0.4118,0.5007
"4857",0.0014,0.4944
"4858",-0.0111,0.4831
"4859",-0.3063,0.2823
"4860",-0.4353,0.3135
"4861",-0.3607,0.2876
"4862",-0.4994,0.4918
"4863",0.0196,0.3369
"4864",0.4207,0.9637
"4865",0.9273,1
"4866",1,1
"4867",1,1
"4868",1,0.8971
"4869",0.7942,0.6985
"4870",1,0.9068
"4871",0.8136,0.6453
"4872",0.3096,0.6349
"4873",-0.252,0.3637
"4874",-0.2547,0.3511
"4875",0.5563,0.6339
"4876",0.2733,0.5406
"4877",0.0812,0.6129
"4878",0.1894,0.6722
"4879",0.3445,0.9261
"4880",0.8521,1
"4881",0.0565,0.4918
"4882",0.0196,0.5748
"4883",0.2809,1
"4884",1,0.7137
"4885",0.4367,1
"4886",0.0729,0.6662
"4887",0.3324,0.5786
"4888",-0.0251,0.319
"4889",-0.362,0.3073
"4890",-0.3853,0.296
"4891",-0.5397,0.4918
"4892",0.0196,0
"4893",0.2728,1
"4894",1,1
"4895",1,1
"4896",0.1875,0.6464
"4897",0.308,0.6328
"4898",0.4331,0.7537
"4899",0.5198,0.9054
"4900",0.4687,0.4918
"4901",0.0196,0.9275
"4902",0.4697,0.4918
"4903",0.0196,0.7223
"4904",0.7608,0.985
"4905",0.97,0.9518
"4906",0.9061,0.8881
"4907",0.3418,0.8693
"4908",0.7416,0.8089
"4909",0.6179,0.7905
"4910",1,1
"4911",1,1
"4912",1,0.8502
"4913",0.7004,1
"4914",1,0.7056
"4915",0.4113,1
"4916",1,1
"4917",0.5946,0.82
"4918",0.6401,1
"4919",1,1
"4920",1,1
"4921",1,0.9505
"4922",0.901,0.8689
"4923",-0.0193,0.4645
"4924",-0.071,0.4482
"4925",0.2678,1
"4926",1,0.523
"4927",0.0459,0.7609
"4928",0.5217,1
"4929",0.3689,0.5892
"4930",0.1785,0.564
"4931",0.1281,1
"4932",0.5965,0.6036
"4933",0.2071,1
"4934",1,0.6567
"4935",0.2427,1
"4936",1,0.6061
"4937",0.2122,0.6604
"4938",-0.196,0.4191
"4939",-0.1619,0.3531
"4940",-0.0663,0.4447
"4941",-0.004,0.4321
"4942",-0.1358,0.5216
"4943",0.0432,0.5025
"4944",0.0763,0.4099
"4945",-0.1803,0.4405
"4946",-0.119,0.4852
"4947",0.431,0.5719
"4948",0.1597,0.6567
"4949",0.344,0.6374
"4950",0.3602,0.7304
"4951",0.4688,0.697
"4952",0.3939,0.6056
"4953",0.0028,0.4974
"4954",-0.0052,0.4752
"4955",0.189,1
"4956",1,0.5629
"4957",0.1258,1
"4958",1,1
"4959",0.2331,0.4595
"4960",-0.0799,0.3503
"4961",-0.2993,0.3341
"4962",-0.0349,0.4413
"4963",-0.1174,0.3416
"4964",-0.3168,0.3302
"4965",-0.073,0.4391
"4966",-0.1118,0.2578
"4967",-0.4844,0.3067
"4968",-0.4829,0.3161
"4969",-0.3677,0.5341
"4970",0.3244,0.633
"4971",0.2201,0.5592
"4972",0.1184,0.7192
"4973",0.4385,0.5542
"4974",-0.0628,0.2464
"4975",-0.5071,0.2576
"4976",-0.4703,0.1956
"4977",-0.3883,0.3265
"4978",-0.3395,0.2083
"4979",-0.5835,0.3252
"4980",-0.5176,0
"4981",-1,0
"4982",-1,0
"4983",-0.5885,0
"4984",-1,0.2177
"4985",0.2143,1
"4986",0.2182,0.5271
"4987",0.0543,0.9474
"4988",0.8947,0.5466
"4989",0.4119,0.6505
"4990",0.3009,0.5651
"4991",0.1413,0.649
"4992",0.4801,0.9399
"4993",0.8799,0.4612
"4994",-0.0453,0.4048
"4995",-0.434,0.2574
"4996",-0.4851,0.2602
"4997",-0.4796,0
"4998",0.1767,0.557
"4999",0.1139,0.4595
"5000",0.2095,0.5611
"5001",0.2074,0.5236
"5002",0.048,0.658
"5003",0.3159,0.5612
"5004",0.3936,0.6892
"5005",0.3785,0.6196
"5006",0.2393,0.7527
"5007",0.5121,0.7323
"5008",0.4646,0.7647
"5009",0.5295,1
"5010",0.473,0.7961
"5011",0.5922,0.5872
"5012",0.1743,0.5081
"5013",0.2039,0.605
"5014",-0.2715,0.2832
"5015",-0.4336,0.3196
"5016",-0.3608,0.282
"5017",-1,0
"5018",-0.0472,0.4296
"5019",-0.111,0.4428
"5020",-0.1144,0.5056
"5021",0.0112,0.5363
"5022",-0.0619,0.2861
"5023",-0.4279,0.2641
"5024",-0.4718,0.2366
"5025",-0.0597,0.4593
"5026",-0.0813,0.365
"5027",-0.2701,0.5175
"5028",0.168,0.6681
"5029",0.3363,0.504
"5030",0.0081,0.4316
"5031",-0.354,0.3844
"5032",-0.2312,0.3081
"5033",0.1277,0.4871
"5034",-0.1223,0.4186
"5035",-0.1629,0.6095
"5036",0.219,0.5862
"5037",0.318,0.6927
"5038",0.3854,0.5906
"5039",0.1812,0.6846
"5040",0.5422,0.7091
"5041",0.5295,0.664
"5042",0.3281,0.5736
"5043",-0.0274,0.4135
"5044",-0.1731,0.2855
"5045",-0.429,0.2564
"5046",-0.2551,0.3817
"5047",-0.2365,0.3724
"5048",0.4069,0.657
"5049",0.9431,0.6975
"5050",0.395,0.8398
"5051",0.6796,0.803
"5052",1,1
"5053",1,0.8125
"5054",0.6249,1
"5055",0.6768,0.7459
"5056",0.4919,1
"5057",1,0.7613
"5058",0.3774,0.7911
"5059",0.5822,0.729
"5060",0.458,0.6973
"5061",0.4194,0.6731
"5062",0.3462,0.7761
"5063",0.2632,0.5683
"5064",0.1445,0.5383
"5065",0.0767,0.7161
"5066",0.4323,0.6547
"5067",0.5551,0.7428
"5068",0.4857,0.6559
"5069",0.3119,0.7005
"5070",-0.1629,0.4233
"5071",-0.1533,0.3796
"5072",-0.2409,0.2814
"5073",-0.3249,0.5016
"5074",0.0033,0.683
"5075",0.3661,0.5885
"5076",0.5006,0.8519
"5077",0.7038,0.8572
"5078",0.1938,0.575
"5079",0.0744,0.5681
"5080",0.1362,0.7514
"5081",0.5027,0.6219
"5082",0.2194,0.5386
"5083",0.0771,0.4728
"5084",-0.0545,0.3859
"5085",0.0512,0.577
"5086",0.154,0.772
"5087",0.544,0.805
"5088",0.4435,0.8193
"5089",0.6387,0.7863
"5090",0.5726,0.8066
"5091",0.1762,0.5692
"5092",0.1384,0.6537
"5093",-0.1068,0.3811
"5094",-0.0288,0.4575
"5095",-0.0849,0.514
"5096",0.028,0.4797
"5097",-0.0895,0.2906
"5098",-0.4189,0.47
"5099",-0.06,0.5081
"5100",0.4742,0.7084
"5101",0.4167,0.8967
"5102",0.7933,0.699
"5103",0.3026,0.7223
"5104",0.4445,0.7536
"5105",0.5072,0.6535
"5106",-0.319,0.4317
"5107",-0.1366,0.3658
"5108",0.0908,0.5903
"5109",0.1805,0.7355
"5110",0.471,0.6453
"5111",0.5899,0.7598
"5112",0.5197,0.7962
"5113",0.5924,0.5866
"5114",1,0.9439
"5115",0.8879,0.887
"5116",0.7739,0.8847
"5117",1,0.8668
"5118",0.7337,1
"5119",1,0.8499
"5120",0.6302,0.8347
"5121",0.6694,0.8574
"5122",0.3649,0.456
"5123",-0.0879,0.3911
"5124",-0.2179,0.3662
"5125",-0.3184,0.4222
"5126",-0.046,0.5127
"5127",0.0253,0.5933
"5128",0.4369,0.4713
"5129",-0.0574,0.3725
"5130",-0.255,0.2224
"5131",-0.4056,0.3868
"5132",-0.2264,0.3966
"5133",0.3879,0.5958
"5134",0.1917,0.5566
"5135",0.1133,0.5585
"5136",0.0651,0.4712
"5137",-0.1766,0.4284
"5138",-0.1431,0.483
"5139",-0.0249,0.3618
"5140",-0.2704,0.3034
"5141",-0.3931,0.4068
"5142",-0.1863,0.443
"5143",0.3578,0.5397
"5144",0.0886,0.5993
"5145",0.1986,0.5837
"5146",0.0496,0.4281
"5147",-0.1198,0.4737
"5148",-0.0527,0.4404
"5149",-0.2536,0.2756
"5150",-0.406,0.3822
"5151",0.4121,0.6617
"5152",0.294,0.6024
"5153",0.2049,0.7906
"5154",0.5812,0.5696
"5155",0.2282,0.5362
"5156",0.0723,0.5489
"5157",0.0978,0.7077
"5158",0.1811,0.5397
"5159",0.0794,0.5481
"5160",0.0961,0.5398
"5161",0.4811,0.7327
"5162",0.4653,0.6487
"5163",0.2974,0.613
"5164",-0.0413,0.4453
"5165",-0.1095,0.3982
"5166",0.6777,0.828
"5167",0.6661,0.7654
"5168",0.5358,0.9089
"5169",0.8178,0.7491
"5170",0.5806,0.7722
"5171",0.5445,0.6839
"5172",0.3678,1
"5173",0.1652,0.8196
"5174",0.6477,0.5387
"5175",0.0774,0.512
"5176",0.5552,0.7813
"5177",0.5626,0.5329
"5178",0.0658,0.8039
"5179",0.4754,0.4524
"5180",-0.062,0.3804
"5181",0.4411,0.6811
"5182",1,0.6111
"5183",0.2223,0.7405
"5184",0.4811,0.6073
"5185",1,0.5025
"5186",0.005,0.5362
"5187",0.0724,0.6369
"5188",0.1652,0.7494
"5189",0.5295,0.6033
"5190",0.2066,0.51
"5191",0.2825,0.7618
"5192",0.5236,0.5329
"5193",0.0658,0.7357
"5194",-0.0837,0.3989
"5195",-0.1779,0.3849
"5196",0.3488,0.5883
"5197",0.3208,0.6374
"5198",0.2748,0.8234
"5199",0.6469,0.6655
"5200",0.4162,0.6962
"5201",0.3925,0.7364
"5202",0.4728,0.7312
"5203",0.0337,0.4738
"5204",-0.0247,0.201
"5205",-0.5979,0.2798
"5206",-0.5376,0.2938
"5207",-0.4124,0.2783
"5208",-0.4434,0.3041
"5209",-0.7815,0.2707
"5210",-0.4266,0.3182
"5211",0.4735,0.6706
"5212",0.3864,0.6891
"5213",0.3781,0.6671
"5214",0.3343,0.504
"5215",0.1332,0.4864
"5216",-0.0271,0.4468
"5217",-0.1065,0.3582
"5218",0.0882,0.7107
"5219",0.4215,0.7418
"5220",0.4836,0.6468
"5221",0.1786,0.5995
"5222",0.2039,0.7309
"5223",0.4618,0.7999
"5224",-0.4041,0.3612
"5225",-0.2776,0.3318
"5226",0.5874,0.6712
"5227",0.1605,0.4584
"5228",-0.6947,0.2547
"5229",-0.2492,0.2785
"5230",-0.4429,0.4131
"5231",-0.1737,0.2459
"5232",-0.4347,0
"5233",-0.8708,0.1476
"5234",-0.7048,0.3213
"5235",-0.2848,0.4119
"5236",-0.1676,0.3549
"5237",-0.2902,0
"5238",-1,0.3112
"5239",-0.3776,0.1978
"5240",-0.6044,0
"5241",-0.4834,0.3229
"5242",-0.3248,0.3083
"5243",-0.5801,0.4781
"5244",-0.1609,0
"5245",-1,0.3215
"5246",-0.3555,0
"5247",-0.0935,0.2115
"5248",-0.5771,0.1477
"5249",-0.676,0.2574
"5250",-0.4175,0.372
