treat,age,ed,black,hisp,married,nodeg,re74,re75,re78,age2
0.0,19.0,13.0,0.0,0.0,0.0,0.0,3871.511,4916.226,1687.564,361.0
0.0,35.0,16.0,0.0,0.0,0.0,0.0,25803.54,25243.55,25564.67,1225.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,20572.3,18916.55,15102.37,961.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1936.0
0.0,54.0,11.0,0.0,0.0,1.0,1.0,24312.54,24692.13,0.0,2916.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1369.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,11978.96,10460.85,8331.422,2116.0
0.0,29.0,12.0,1.0,0.0,1.0,0.0,18107.54,14136.39,16046.63,841.0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,16109.09,14002.11,14682.69,3025.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,15956.27,17423.42,22739.26,484.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,0.0,309.7258,16760.37,324.0
0.0,32.0,13.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1024.0
0.0,51.0,12.0,0.0,0.0,1.0,0.0,101.8819,0.0,0.0,2601.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,14965.31,24521.39,2401.0
0.0,27.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,729.0
0.0,19.0,13.0,0.0,0.0,0.0,0.0,10147.04,10546.79,5906.473,361.0
0.0,38.0,3.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1444.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,23360.34,22221.48,25564.67,1600.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,6344.106,6719.081,25012.0,441.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,841.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,1521.0
0.0,39.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,34.0,14.0,0.0,0.0,1.0,0.0,9580.815,14881.16,25564.67,1156.0
0.0,26.0,17.0,0.0,0.0,1.0,0.0,25862.32,21503.56,0.0,676.0
0.0,40.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1600.0
0.0,31.0,14.0,0.0,0.0,0.0,0.0,2188.501,4937.71,2358.452,961.0
0.0,28.0,17.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,784.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,1033.016,6345.358,289.0
0.0,35.0,12.0,1.0,0.0,1.0,0.0,21689.08,21542.95,21033.96,1225.0
0.0,34.0,15.0,0.0,1.0,1.0,0.0,18632.63,24520.26,0.0,1156.0
0.0,44.0,8.0,0.0,0.0,1.0,1.0,25862.32,17681.23,20612.81,1936.0
0.0,54.0,8.0,0.0,0.0,1.0,1.0,25276.5,22241.18,25564.67,2916.0
0.0,30.0,10.0,0.0,1.0,1.0,1.0,25860.36,25243.55,25564.67,900.0
0.0,39.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,20901.46,20728.35,24746.01,841.0
0.0,25.0,10.0,0.0,0.0,1.0,1.0,8656.041,5147.177,10666.23,625.0
0.0,42.0,5.0,0.0,1.0,1.0,1.0,20868.15,18741.1,22304.8,1764.0
0.0,48.0,6.0,0.0,1.0,1.0,1.0,14657.27,18250.55,17763.75,2304.0
0.0,25.0,6.0,0.0,1.0,1.0,1.0,17055.42,14986.79,0.0,625.0
0.0,49.0,11.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2401.0
0.0,38.0,12.0,0.0,0.0,0.0,0.0,10674.09,9964.935,10388.42,1444.0
0.0,38.0,15.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1444.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,961.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1681.0
0.0,25.0,13.0,0.0,0.0,1.0,0.0,17204.32,11638.89,25564.67,625.0
0.0,48.0,18.0,0.0,0.0,1.0,0.0,7025.931,7435.21,0.0,2304.0
0.0,21.0,14.0,0.0,0.0,0.0,0.0,6447.947,15266.08,11804.08,441.0
0.0,20.0,14.0,0.0,0.0,0.0,0.0,266.4603,1047.339,10700.22,400.0
0.0,54.0,14.0,0.0,0.0,0.0,0.0,11322.6,6228.532,1324.043,2916.0
0.0,41.0,8.0,0.0,0.0,1.0,1.0,25133.47,19548.53,25564.67,1681.0
0.0,49.0,7.0,0.0,0.0,0.0,1.0,11926.06,2365.016,1907.745,2401.0
0.0,46.0,6.0,0.0,1.0,1.0,1.0,10344.93,11287.98,13003.99,2116.0
0.0,18.0,11.0,0.0,1.0,0.0,1.0,0.0,386.7097,16559.4,324.0
0.0,30.0,10.0,0.0,0.0,1.0,1.0,25862.32,22429.16,22366.87,900.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,7161.12,15704.71,16880.07,1521.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,646.558,0.0,9438.24,289.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,16067.95,12421.26,21403.39,784.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,12860.63,13210.79,8612.19,841.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25103.9,24562.77,1521.0
0.0,38.0,7.0,0.0,0.0,1.0,1.0,14829.69,15804.97,16763.33,1444.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,12304.2,11995.16,12548.85,841.0
0.0,39.0,14.0,0.0,0.0,1.0,0.0,22948.89,20875.16,21966.41,1521.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,327.1976,0.0,964.9555,324.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2116.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,101.8819,0.0,474.3502,289.0
0.0,47.0,8.0,0.0,0.0,1.0,1.0,18368.13,16381.45,25564.67,2209.0
0.0,24.0,17.0,0.0,0.0,0.0,0.0,989.4297,4687.065,1028.498,576.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,900.0
0.0,42.0,7.0,0.0,0.0,1.0,1.0,10971.89,5806.016,9241.702,1764.0
0.0,27.0,16.0,0.0,0.0,1.0,0.0,23569.98,20694.34,25564.67,729.0
0.0,50.0,12.0,0.0,0.0,1.0,0.0,25862.32,0.0,25564.67,2500.0
0.0,39.0,14.0,0.0,0.0,1.0,0.0,20507.65,22004.85,23498.81,1521.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,23411.28,0.0,0.0,1024.0
0.0,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1521.0
0.0,35.0,18.0,0.0,0.0,0.0,0.0,11828.09,9146.758,7313.269,1225.0
0.0,37.0,8.0,0.0,0.0,1.0,1.0,13162.35,13454.27,13402.98,1369.0
0.0,52.0,13.0,0.0,0.0,1.0,0.0,3136.786,4090.887,0.0,2704.0
0.0,40.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1600.0
0.0,29.0,16.0,0.0,0.0,0.0,0.0,462.387,1469.855,3935.186,841.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,1228.161,5380.402,289.0
0.0,43.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,0.0,1849.0
0.0,51.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2601.0
0.0,20.0,12.0,1.0,0.0,0.0,0.0,8060.424,13151.71,16512.12,400.0
0.0,52.0,8.0,0.0,0.0,1.0,1.0,10866.09,13345.06,13197.58,2704.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,16303.06,14752.26,11965.15,1849.0
0.0,55.0,11.0,0.0,0.0,1.0,1.0,19383.03,21131.18,21251.19,3025.0
0.0,31.0,13.0,0.0,0.0,1.0,0.0,13019.33,10566.48,10446.05,961.0
0.0,29.0,13.0,0.0,0.0,0.0,0.0,16005.25,10339.11,12599.1,841.0
0.0,26.0,12.0,0.0,0.0,0.0,0.0,12923.32,7290.194,11323.82,676.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,19567.2,19460.81,24143.1,1849.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,408.1935,21608.8,324.0
0.0,38.0,12.0,0.0,0.0,1.0,0.0,21434.38,23378.03,21710.76,1444.0
0.0,54.0,14.0,0.0,0.0,1.0,0.0,19202.77,19437.53,20215.3,2916.0
0.0,26.0,18.0,0.0,0.0,0.0,0.0,403.609,10664.95,11684.38,676.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,23187.92,24692.13,25277.99,1681.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,76.41141,0.0,0.0,1849.0
0.0,24.0,14.0,0.0,0.0,1.0,0.0,13217.21,14344.06,14545.26,576.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,10560.45,11606.66,12723.23,2025.0
0.0,45.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2025.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,19678.88,19707.87,23389.46,1024.0
0.0,42.0,12.0,0.0,0.0,0.0,0.0,10188.19,15602.66,0.0,1764.0
0.0,34.0,10.0,0.0,0.0,0.0,1.0,8119.202,4687.065,20658.62,1156.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,9964.831,9096.629,8253.103,900.0
0.0,26.0,5.0,0.0,0.0,1.0,1.0,1573.291,0.0,3700.227,676.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,0.0,5714.71,1870.802,784.0
0.0,27.0,7.0,0.0,0.0,1.0,1.0,22719.66,18823.45,25564.67,729.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,22619.74,21077.47,19964.09,1369.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,17317.96,25243.55,25564.67,1089.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,139.1079,760.8871,5829.631,256.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,18256.45,11934.29,14138.89,2116.0
0.0,41.0,12.0,0.0,0.0,1.0,0.0,17063.25,16266.87,17842.07,1681.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
0.0,50.0,18.0,0.0,0.0,1.0,0.0,19641.65,20252.13,25564.67,2500.0
0.0,49.0,9.0,0.0,0.0,1.0,1.0,18146.73,16614.19,13434.01,2401.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1156.0
0.0,55.0,12.0,0.0,0.0,1.0,0.0,5770.041,8817.339,22740.73,3025.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,7322.135,256.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,24424.22,21163.4,25564.67,1521.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,16996.64,13833.82,0.0,1024.0
0.0,46.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2116.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,3009.434,12954.77,398.9862,1089.0
0.0,38.0,10.0,0.0,0.0,1.0,1.0,25862.32,25141.5,22915.11,1444.0
0.0,51.0,12.0,1.0,0.0,0.0,0.0,838.5662,0.0,0.0,2601.0
0.0,31.0,13.0,0.0,0.0,1.0,0.0,9668.982,10161.87,0.0,961.0
0.0,47.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2209.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,875.7923,2347.113,962.0,361.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,0.0,1663.21,3583.487,529.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,8987.157,10666.74,8096.464,2025.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,16391.23,16977.63,18272.09,676.0
0.0,36.0,10.0,0.0,0.0,1.0,1.0,3638.358,3483.968,4588.341,1296.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,14600.46,9078.726,17330.78,784.0
0.0,40.0,12.0,0.0,0.0,1.0,0.0,21436.34,22703.08,21286.65,1600.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,13728.58,15230.27,16531.33,1024.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,23965.75,24187.26,25477.48,1521.0
0.0,42.0,12.0,0.0,0.0,1.0,0.0,13665.89,12310.26,25564.67,1764.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,25862.32,24650.95,24883.44,2704.0
0.0,48.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2304.0
0.0,20.0,12.0,0.0,0.0,0.0,0.0,13021.29,15190.89,19763.12,400.0
0.0,28.0,10.0,0.0,0.0,1.0,1.0,20464.54,3614.661,15928.41,784.0
0.0,25.0,13.0,0.0,0.0,1.0,0.0,24247.89,25243.55,25564.67,625.0
0.0,52.0,8.0,0.0,0.0,0.0,1.0,18125.18,17883.53,1885.579,2704.0
0.0,21.0,14.0,0.0,0.0,0.0,0.0,7413.866,8409.145,20841.86,441.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,21299.19,19009.65,18572.07,1156.0
0.0,27.0,14.0,0.0,0.0,1.0,0.0,12490.33,12979.84,18573.55,729.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,23844.28,5030.806,0.0,1936.0
0.0,16.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,8733.364,256.0
0.0,44.0,13.0,0.0,0.0,1.0,0.0,8032.994,3881.419,3104.704,1936.0
0.0,37.0,13.0,0.0,0.0,1.0,0.0,3902.859,882.629,2365.84,1369.0
0.0,31.0,15.0,0.0,0.0,1.0,0.0,14561.27,5465.855,19073.02,961.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,11692.9,757.3065,15895.9,529.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,14012.68,15785.27,23074.7,729.0
0.0,45.0,6.0,0.0,0.0,0.0,1.0,18095.79,16526.47,16404.24,2025.0
0.0,48.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2304.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,15009.94,15418.26,18557.29,576.0
0.0,20.0,13.0,0.0,0.0,1.0,0.0,2539.21,6647.468,3088.449,400.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,961.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,13223.09,12251.18,14647.23,841.0
0.0,24.0,10.0,0.0,0.0,1.0,1.0,5523.173,0.0,5040.525,576.0
0.0,45.0,8.0,0.0,0.0,1.0,1.0,10352.77,4506.242,9088.018,2025.0
0.0,16.0,9.0,0.0,0.0,0.0,1.0,468.2648,0.0,3383.994,256.0
0.0,26.0,12.0,0.0,0.0,1.0,0.0,20109.91,23442.48,22646.16,676.0
0.0,25.0,12.0,0.0,0.0,1.0,0.0,16265.83,15380.66,16492.91,625.0
0.0,51.0,18.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2601.0
0.0,38.0,10.0,0.0,0.0,1.0,1.0,22741.21,25243.55,24151.96,1444.0
0.0,32.0,12.0,0.0,0.0,1.0,0.0,19198.86,19194.05,0.0,1024.0
0.0,47.0,12.0,0.0,0.0,0.0,0.0,11620.41,25243.55,25564.67,2209.0
0.0,46.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2116.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,10834.75,23499.77,6462.098,529.0
0.0,22.0,12.0,0.0,0.0,0.0,0.0,12680.37,9481.548,9949.533,484.0
0.0,24.0,10.0,0.0,0.0,1.0,1.0,19516.26,3210.048,20043.88,576.0
0.0,35.0,12.0,0.0,0.0,0.0,0.0,23301.56,21260.08,25272.08,1225.0
0.0,32.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25560.24,1024.0
0.0,37.0,12.0,0.0,0.0,1.0,0.0,25862.32,23539.16,25564.67,1369.0
0.0,29.0,17.0,0.0,0.0,1.0,0.0,4286.876,3022.065,15697.89,841.0
0.0,49.0,8.0,0.0,0.0,1.0,1.0,25862.32,25243.55,0.0,2401.0
0.0,43.0,12.0,0.0,0.0,1.0,0.0,12719.56,14016.44,25564.67,1849.0
0.0,54.0,12.0,0.0,0.0,1.0,0.0,25862.32,15273.24,24930.73,2916.0
0.0,23.0,14.0,0.0,0.0,1.0,0.0,13256.4,11209.21,6565.539,529.0
0.0,18.0,12.0,0.0,0.0,0.0,0.0,5162.668,4633.355,5579.896,324.0
0.0,47.0,8.0,0.0,0.0,1.0,1.0,17149.46,17638.26,21103.41,2209.0
0.0,19.0,10.0,0.0,0.0,0.0,1.0,3495.332,30.43548,22655.03,361.0
0.0,31.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,22199.89,961.0
0.0,27.0,14.0,0.0,0.0,1.0,0.0,14141.99,9340.113,19251.82,729.0
0.0,22.0,13.0,0.0,0.0,0.0,0.0,7400.151,3944.081,14523.1,484.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,30.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,23875.63,900.0
0.0,38.0,17.0,0.0,0.0,1.0,0.0,15403.76,16424.42,14045.79,1444.0
0.0,29.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
0.0,26.0,11.0,0.0,0.0,1.0,1.0,14817.93,17299.89,15316.64,676.0
0.0,26.0,17.0,0.0,0.0,1.0,0.0,9529.874,19788.44,25564.67,676.0
0.0,18.0,11.0,0.0,0.0,0.0,1.0,3812.733,5401.403,20488.68,324.0
0.0,30.0,14.0,0.0,0.0,1.0,0.0,11953.49,2314.887,21876.26,900.0
0.0,33.0,8.0,0.0,0.0,1.0,1.0,25862.32,22382.61,25564.67,1089.0
0.0,52.0,12.0,0.0,0.0,1.0,0.0,4633.666,12668.32,21520.13,2704.0
0.0,25.0,12.0,0.0,0.0,0.0,0.0,4678.729,8360.806,7474.341,625.0
0.0,23.0,12.0,0.0,0.0,0.0,0.0,7494.196,0.0,4715.425,529.0
0.0,21.0,13.0,0.0,0.0,0.0,0.0,10305.74,14725.4,25564.67,441.0
0.0,44.0,12.0,0.0,0.0,1.0,0.0,18916.72,16182.73,21121.15,1936.0
0.0,32.0,13.0,0.0,0.0,0.0,0.0,16886.92,20391.77,6561.106,1024.0
0.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,524.5645,0.0,1156.0
0.0,27.0,14.0,0.0,0.0,0.0,0.0,22878.36,24045.82,25564.67,729.0
0.0,26.0,14.0,0.0,0.0,0.0,0.0,21812.52,17532.63,24432.73,676.0
0.0,26.0,12.0,0.0,0.0,0.0,0.0,23258.46,16154.08,21613.23,676.0
0.0,40.0,11.0,0.0,0.0,1.0,1.0,0.0,5508.823,10948.48,1600.0
0.0,27.0,13.0,0.0,0.0,1.0,0.0,12844.95,0.0,25564.67,729.0
0.0,34.0,12.0,0.0,0.0,1.0,0.0,23552.35,22713.82,23274.19,1156.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,6073.727,537.0968,0.0,2116.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2401.0
0.0,55.0,10.0,0.0,0.0,1.0,1.0,25862.32,22060.35,1536.836,3025.0
0.0,33.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,45.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2025.0
0.0,29.0,12.0,0.0,0.0,1.0,0.0,4038.049,9687.435,7211.306,841.0
0.0,28.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,784.0
0.0,24.0,13.0,0.0,0.0,0.0,0.0,11301.05,14791.65,25564.67,576.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,8646.244,10639.89,16701.27,441.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,6636.037,10203.05,17980.98,529.0
0.0,49.0,12.0,0.0,0.0,1.0,0.0,25862.32,20565.44,25564.67,2401.0
0.0,45.0,10.0,1.0,0.0,1.0,1.0,17459.03,15171.19,25564.67,2025.0
0.0,48.0,7.0,0.0,0.0,1.0,1.0,13326.93,4636.935,0.0,2304.0
0.0,50.0,7.0,0.0,0.0,1.0,1.0,25476.35,22674.44,24109.11,2500.0
0.0,52.0,8.0,0.0,0.0,1.0,1.0,25862.32,13178.56,22616.61,2704.0
0.0,45.0,13.0,0.0,0.0,1.0,0.0,25862.32,19657.74,14500.93,2025.0
0.0,50.0,16.0,0.0,0.0,1.0,0.0,20354.82,18243.39,20481.29,2500.0
0.0,19.0,12.0,0.0,0.0,0.0,0.0,2356.998,4620.823,3060.372,361.0
0.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,1226.371,4617.896,289.0
0.0,39.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1521.0
0.0,22.0,16.0,0.0,0.0,1.0,0.0,5638.77,8794.065,25564.67,484.0
0.0,20.0,13.0,0.0,0.0,1.0,0.0,12384.53,13987.79,24576.07,400.0
0.0,25.0,14.0,0.0,0.0,1.0,0.0,22077.02,8854.935,0.0,625.0
0.0,23.0,12.0,0.0,0.0,1.0,0.0,14475.06,17230.06,25564.67,529.0
0.0,23.0,16.0,0.0,0.0,0.0,0.0,3007.475,134.2742,20676.35,529.0
0.0,25.0,17.0,0.0,0.0,1.0,0.0,4196.749,2042.758,4106.602,625.0
0.0,23.0,12.0,0.0,0.0,0.0,0.0,4672.851,2588.806,1918.089,529.0
0.0,29.0,13.0,0.0,0.0,1.0,0.0,25415.61,25243.55,25564.67,841.0
0.0,43.0,16.0,0.0,0.0,1.0,0.0,25862.32,21249.34,25564.67,1849.0
0.0,19.0,12.0,0.0,0.0,1.0,0.0,7676.407,11902.06,25564.67,361.0
0.0,19.0,12.0,1.0,0.0,0.0,0.0,2404.02,12136.6,8074.298,361.0
0.0,45.0,9.0,0.0,0.0,1.0,1.0,12690.17,15930.29,25564.67,2025.0
0.0,17.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4193.788,289.0
0.0,31.0,12.0,0.0,0.0,1.0,0.0,10627.06,17052.82,0.0,961.0
0.0,45.0,8.0,1.0,0.0,0.0,1.0,3299.405,0.0,31.03226,2025.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
0.0,36.0,14.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
0.0,25.0,16.0,0.0,0.0,1.0,0.0,20209.84,25243.55,22887.03,625.0
0.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,11094.63,25564.67,729.0
0.0,53.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,0.0,2809.0
0.0,26.0,16.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,676.0
0.0,40.0,10.0,0.0,0.0,1.0,1.0,25862.32,25243.55,19002.09,1600.0
0.0,35.0,6.0,0.0,0.0,1.0,1.0,20926.93,19192.26,20136.98,1225.0
0.0,28.0,12.0,0.0,0.0,1.0,0.0,25862.32,23404.89,19736.52,784.0
0.0,23.0,10.0,0.0,0.0,1.0,1.0,10105.9,10826.08,8062.476,529.0
0.0,22.0,12.0,0.0,0.0,1.0,0.0,14721.93,15846.15,25564.67,484.0
0.0,37.0,12.0,1.0,0.0,1.0,0.0,25862.32,23122.02,25564.67,1369.0
0.0,46.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,2116.0
0.0,21.0,15.0,0.0,0.0,1.0,0.0,8614.896,4223.371,0.0,441.0
0.0,26.0,13.0,0.0,0.0,0.0,0.0,16657.69,6497.081,20799.0,676.0
0.0,38.0,12.0,1.0,0.0,1.0,0.0,25838.81,22923.29,25564.67,1444.0
0.0,36.0,12.0,1.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
0.0,26.0,14.0,0.0,0.0,0.0,0.0,21700.84,21609.19,0.0,676.0
0.0,21.0,12.0,0.0,0.0,0.0,0.0,4616.033,608.7097,11221.86,441.0
0.0,51.0,12.0,1.0,0.0,1.0,0.0,6177.568,2350.694,10131.29,2601.0
0.0,20.0,13.0,1.0,0.0,0.0,0.0,2690.073,0.0,3521.422,400.0
0.0,21.0,12.0,1.0,0.0,1.0,0.0,0.0,272.129,5990.704,441.0
0.0,26.0,11.0,1.0,0.0,1.0,1.0,19018.6,18159.24,20405.93,676.0
0.0,21.0,11.0,1.0,0.0,1.0,1.0,25862.32,25202.37,20269.98,441.0
0.0,36.0,12.0,0.0,0.0,1.0,0.0,25862.32,25243.55,25564.67,1296.0
0.0,39.0,12.0,0.0,0.0,0.0,0.0,25862.32,25243.55,3855.389,1521.0
0.0,24.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,576.0
0.0,45.0,11.0,0.0,0.0,1.0,1.0,12098.47,12102.58,0.0,2025.0
0.0,27.0,12.0,1.0,0.0,1.0,0.0,19500.58,16605.24,14330.99,729.0
0.0,33.0,12.0,0.0,1.0,0.0,0.0,25862.32,25243.55,25564.67,1089.0
0.0,26.0,9.0,0.0,1.0,1.0,1.0,521.165,2631.774,16294.89,676.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,4222.22,751.9355,0.0,729.0
0.0,31.0,10.0,0.0,1.0,1.0,1.0,23481.81,17919.34,21326.55,961.0
0.0,39.0,10.0,0.0,0.0,1.0,1.0,3797.059,19344.44,868.9032,1521.0
0.0,37.0,8.0,0.0,0.0,1.0,1.0,10807.32,11866.26,8918.08,1369.0
0.0,54.0,8.0,0.0,0.0,1.0,1.0,22878.36,20137.55,17918.91,2916.0
0.0,27.0,12.0,0.0,0.0,1.0,0.0,3362.102,0.0,9747.084,729.0
0.0,29.0,10.0,0.0,0.0,1.0,1.0,13217.21,14777.32,25564.67,841.0
0.0,27.0,18.0,0.0,0.0,1.0,0.0,20736.88,23218.69,25564.67,729.0
0.0,35.0,10.0,0.0,0.0,1.0,1.0,19202.77,13166.03,25564.67,1225.0
0.0,33.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1089.0
0.0,17.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,289.0
0.0,20.0,13.0,0.0,0.0,1.0,0.0,33.30754,1312.306,12299.12,400.0
0.0,39.0,8.0,1.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,1521.0
0.0,51.0,8.0,0.0,0.0,1.0,1.0,25862.32,16581.97,25564.67,2601.0
0.0,28.0,8.0,0.0,0.0,1.0,1.0,1202.99,0.0,19516.33,784.0
0.0,47.0,4.0,0.0,0.0,1.0,1.0,22247.47,16374.29,15860.44,2209.0
0.0,29.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,841.0
0.0,36.0,8.0,1.0,0.0,1.0,1.0,16291.3,19308.63,0.0,1296.0
0.0,35.0,15.0,0.0,0.0,0.0,0.0,22874.44,20817.87,22996.38,1225.0
0.0,49.0,9.0,0.0,0.0,1.0,1.0,25862.32,25243.55,25564.67,2401.0
0.0,33.0,17.0,0.0,0.0,1.0,0.0,23822.73,8264.129,25564.67,1089.0
0.0,25.0,15.0,0.0,0.0,0.0,0.0,20376.37,18153.87,23689.43,625.0
0.0,34.0,12.0,0.0,0.0,0.0,0.0,16363.8,10577.23,25526.25,1156.0
0.0,43.0,11.0,0.0,0.0,1.0,1.0,17249.38,14882.95,11941.51,1849.0
